Trip Energy Consumption,Vehicle ID,Trip Distance,Time of Day,Day of the Week,Longitude,Latitude,Speed,Current,Total Voltage,Maximum Cell Temperature of Battery,Minimum Cell Temperature of Battery,Trip Time Length
2.688,7,16,12.14814815,3,121.3675628,31.37677904,155.1666667,6.338903872,307.6555556,17.88888889,17.7037037,58
2.464,7,15,13,3,121.3970631,31.3225719,194.7741935,3.200014792,307.116129,18,17.83870968,44
1.792,7,9,9.575,4,121.406735,31.29739905,120.75,2.667515013,303.3075,9.575,8,49
2.24,7,11,13.09677419,4,121.4200635,31.24511784,71.5483871,6.462918097,301.7870968,10.75806452,9.790322581,76
2.016,7,9,14.1,4,121.4085977,31.27550965,95.475,4.990015183,301.7475,11.675,10.85,51
3.136,7,14,9.79,5,121.4415208,31.25500084,100.22,5.05401491,308.582,17,16,91
2.016,7,10,14.8984375,5,121.4113736,31.28333642,34.53125,1.876577443,307.3476563,14.203125,12.3203125,177
1.792,7,9,9.3,6,121.4352016,31.26538968,124.84,5.908015074,303.752,6.78,6.26,40
1.568,7,8,12.01694915,6,121.4272494,31.27550015,73.03389831,3.650862397,303.3559322,7.694915254,7.542372881,71
2.912,7,16,12.92307692,1,121.3805321,31.35353127,269.8461538,9.923092138,304.8961538,10.26923077,9.807692308,32
1.344,7,8,13,1,121.3585267,31.36825856,196.9444444,13.32223661,304.0555556,11.72222222,11.44444444,23
3.808,7,19,13.93023256,1,121.3371745,31.30907137,163.4418605,10.57210781,302.9906977,13.55813953,13.23255814,53
1.792,7,9,14.68,1,121.3620074,31.29114468,243.64,14.08001458,301.344,14.68,14.48,29
1.568,7,8,16.3853211,1,121.4024304,31.28969193,22.10091743,0.633959861,303.4844037,15.83486239,15,154
2.24,7,16,11,2,121.391516,31.23868462,520,15.09376529,306.93125,17,16,19
1.792,7,10,13.36065574,2,121.4141857,31.14768605,95.59016393,5.711490393,306.942623,17,16.68852459,86
3.136,7,22,14.51219512,2,121.3979255,31.24698441,237.9268293,9.609771102,304.2463415,17.07317073,16.6097561,50
1.792,7,9,11.01408451,3,121.4096857,31.29288228,55.6056338,3.218324883,303.4323944,13,13,106
1.792,7,10,12.44117647,3,121.3945887,31.26392271,69.85294118,3.232367924,303.2794118,13.32352941,13,62
1.792,7,10,14.46478873,3,121.4040625,31.29073837,0.76056338,0.509874058,303.2084507,13.97183099,13,126
2.016,7,10,9.6,4,121.4029088,31.2963469,73.95,2.880014985,310.17,17,16,48
1.12,7,6,11.94623656,4,121.4039762,31.29355462,1.47311828,0.339799849,308.5408602,16,15,147
3.36,7,16,9.805970149,5,121.4184707,31.28092116,20.04477612,1.71494031,305.1119403,9.447761194,9,99
1.568,7,8,12.09782609,5,121.4507563,31.24818254,13.68478261,1.313058386,304.2913043,10.97826087,10.88043478,157
1.568,7,8,14.72857143,5,121.4098832,31.28789349,3.585714286,1.260014891,304.0314286,11.97142857,11.84285714,124
1.568,7,9,9.580645161,6,121.4362552,31.26364932,40.70967742,1.977434335,309.6096774,17,16,45
1.568,7,8,11.5,6,121.4327329,31.26836224,18.76470588,0.614720788,308.8058824,16,15,63
0.896,7,6,16.19444444,1,121.4037865,31.29049897,7.555555556,1.033348236,303.9486111,9,9,133
1.792,7,11,10.33333333,5,121.3174575,31.29258539,33.38888889,3.461126017,302.9444444,6.555555556,5.944444444,35
2.016,7,11,13.21052632,5,121.3970612,31.29034468,8.644736842,0.948699104,303.4013158,8.894736842,7.921052632,148
2.016,7,10,9.953125,6,121.449917,31.24881118,30.09677419,1.264077412,309.8265625,15,14.671875,96
1.792,7,8,12.49579832,6,121.4231802,31.27419376,4.201680672,1.525224977,308.712605,15,14,223
1.568,7,8,15.60869565,0,121.3897282,31.27835539,52.13043478,0.808710596,305.8347826,9,8.695652174,38
4.928,7,27,9.305555556,1,121.5620458,31.27537644,23.13888889,2.008348301,303.8888889,10.63888889,9.805555556,94
4.704,7,26,10.75862069,1,121.4119224,31.2883641,57.44827586,0.741394217,300.9758621,13.68965517,12.72413793,72
1.12,7,6,9.090909091,4,121.4055143,31.29062924,23.98484848,0.574257323,307.1530303,9,8,148
1.344,7,6,18.22222222,4,121.4404486,31.28261833,5.092592593,3.146311289,305.2462963,9.962962963,9,146
2.912,7,16,9.428571429,5,121.4181675,31.28069394,45.48571429,2.802872097,309.6457143,15,14.65714286,62
3.808,7,16,12.48739496,5,121.44539,31.25290473,13.52941176,1.20841829,308.4310924,15,14.13445378,207
1.12,7,6,16.51515152,5,121.4166131,31.28822358,17.54545455,0.6878937,304.9848485,15,15,58
1.792,7,9,9.206896552,6,121.4345039,31.26528903,20.93103448,1.751739059,303.8482759,10,9.586206897,41
1.568,7,9,15.53488372,6,121.4092962,31.28768524,3.964705882,0.617456766,303.9325581,13,12.86046512,152
0.896,7,6,14.64634146,0,121.4043784,31.29274949,5.024390244,0.680502707,308.6695122,12,12,141
1.568,7,7,17.17391304,3,121.4116194,31.29131399,14.82608696,1.46305842,305.2434783,8.902173913,8.782608696,176
3.36,7,16,9.970588235,5,121.4177042,31.28156447,24.27941176,2.270603193,303.7867647,11.26470588,10.66176471,93
3.584,7,17,13.49038462,5,126.5922585,31.26769047,6.346153846,0.793764919,304.0399038,14.19230769,13.27403846,321
1.568,7,9,10.25773196,6,121.4499297,31.24802108,7.9375,0.474241705,309.8907216,17,16,127
1.12,7,8,11.85,6,121.4160096,31.28707,8.425,0.780014905,308.625,17,16.8,64
6.048,7,35,13.6875,0,121.5886874,31.18970817,8.666666667,0.546889902,304.9947917,15.94791667,14.96875,157
6.272,7,34,15.59375,0,121.4332263,31.27643675,12.3125,0.821889909,302.6125,17.625,16.71875,81
3.584,7,20,9.552631579,2,121.4428962,31.24253771,57.68421053,2.592120157,307.1631579,9.605263158,9.342105263,97
2.24,7,12,14.45,4,121.3111472,31.2932707,53.65,-0.174985075,308.06,11.6,9.95,48
1.568,7,9,15,4,121.3768889,31.28962489,22,0.666681578,306.8,12,10.77777778,25
1.12,7,8,16.775,4,121.4082395,31.29010985,103.7375,0.078764899,305.23375,12.95,11.9375,146
3.136,7,16,10.07407407,5,121.4168941,31.28142857,41.62962963,2.187051943,308.437037,13,12,99
1.568,7,9,12.14942529,5,121.4503553,31.24753264,16.51724138,1.494267783,307.8183908,13,12,156
1.344,7,8,14,5,121.4137335,31.28464263,10.89473684,0.857909666,306.4105263,13,12,41
1.344,7,7,10.47826087,6,121.3994268,31.33277591,36.2173913,0.600014904,303.7086957,8.695652174,8,39
1.12,7,7,11.55555556,6,121.4109477,31.29579993,2.796296296,0.420385267,303.737037,9,8.962962963,99
1.12,7,6,10,0,121.4015386,31.269432,41.42857143,1.042872057,308.3428571,13,12.57142857,15
2.016,7,9,15,4,121.3970253,31.22604506,35.88888889,2.438903839,307.9277778,12.38888889,11.61111111,39
3.136,7,14,13.43283582,5,121.4375019,31.26370599,64.05970149,0.770910426,304.1708955,8.52238806,7.902985075,221
2.016,7,10,12.44444444,2,121.3689413,31.231182,91.88888889,5.844459156,301.7777778,4,3.666666667,23
3.584,7,18,10.42352941,3,121.4136591,31.29248908,11.87058824,1.095309011,305.0788235,13.96470588,11.16470588,166
1.344,7,7,13.73809524,3,121.4089166,31.29007192,5.05952381,1.109538713,303.9440476,10.0952381,8,141
1.344,7,6,16.03061224,3,121.4046499,31.28899073,24.71428571,2.032668048,302.7857143,9,7,148
5.824,7,32,8.142857143,4,121.405375,31.28011741,13.56043956,2.211003933,306.2615385,12.81318681,11.81318681,160
2.24,7,10,14.4,6,121.3702851,31.34571293,213.6333333,-8.48665167,307.4666667,6.966666667,6.933333333,59
1.568,7,7,15.16,6,121.3995235,31.30307632,7.68,0.752014913,303.768,8.64,6,42
3.136,7,14,9.551724138,4,121.393837,31.27429159,48.68965517,0.837945969,309.3137931,9.724137931,9.655172414,75
2.016,7,11,13.48387097,4,121.4324883,31.24921916,45.38709677,2.967756925,306.2645161,9,8.387096774,59
1.568,7,9,14.86666667,4,121.4120128,31.28070887,56.86666667,2.400014973,304.2233333,9.9,8.9,52
1.344,7,7,13.41666667,5,121.405344,31.29026814,8.857142857,1.235729192,302.8142857,5,5,149
6.048,7,34,9.139534884,0,121.4025449,31.27826155,7.428571429,2.223270806,306.5627907,10.72093023,9.720930233,186
6.048,7,29,13.92857143,0,121.4478739,31.28973336,38.23214286,1.316086358,304.2839286,8.035714286,6.053571429,123
3.808,7,18,9.941176471,1,121.4028015,31.30766587,68.1875,4.052956099,307.5941176,10.58823529,9.588235294,39
2.016,7,10,10.63636364,1,121.3618327,31.379486,27.90909091,1.390924073,305.3090909,12.81818182,11.72727273,23
3.36,7,17,12.04545455,1,121.4028716,31.29698195,18.04545455,1.968196811,303.2863636,13.97727273,12,112
2.688,7,14,7.627118644,3,121.4707162,31.23257817,37.3220339,1.188150525,305.4491525,5.830508475,4.830508475,92
1.792,7,10,15.66666667,3,121.4334315,31.2740132,30.33333333,1.380014913,301.9533333,8,7.666666667,40
1.568,7,9,14,4,121.4825464,31.23191916,17.18604651,1.290712584,308.455814,12,11,83
2.464,7,13,16.16666667,4,121.422771,31.27781036,9.805555556,1.23057046,307.312037,12.77777778,11.85185185,175
2.24,7,13,10.33802817,1,121.416227,31.28664865,16.71830986,0.308465608,306.3957746,6.845070423,6.802816901,136
5.376,7,30,9.833333333,4,121.2206731,31.28560406,30.55555556,1.800014939,307.5305556,14.88888889,13.88888889,80
4.256,7,22,11,4,121.2543486,31.274511,11.42857143,1.328586336,305.85,16.5,15.21428571,45
0.896,7,8,12.38028169,4,121.4011899,31.29087152,15.09859155,1.621141668,304.5352113,17,16,105
2.016,7,11,13.80952381,4,121.3595166,31.38138667,7.666666667,0.757157757,303.2761905,17.80952381,16.85714286,49
1.568,7,9,14.64705882,4,121.3973188,31.30400106,103.8823529,1.470603147,301.4941176,18.76470588,18,36
1.792,7,9,17.83606557,5,121.4495315,31.24849957,5.770491803,0.216408328,308.957377,16.81967213,15.91803279,135
1.12,7,6,20.27631579,5,121.4064235,31.28960111,4.789473684,1.836857093,307.9973684,17,17,148
2.912,7,16,9.705882353,6,121.4150631,31.2848579,21.05882353,1.541191378,305.754902,15.43137255,14.58823529,90
1.344,7,7,11,6,121.4480985,31.25145413,21.79166667,1.758348317,304.5166667,16.54166667,15.95833333,40
1.568,7,8,14.55952381,6,121.4080208,31.28923198,6.5,0.608348233,304.9202381,18.88095238,17.94047619,159
1.344,7,7,10,3,121.4043204,31.2605521,63.5,3.51001511,308.13,12.6,12,29
3.584,7,22,12.86206897,4,121.3319664,31.25961331,43.10344828,2.6413942,306.0758621,19.55172414,18.55172414,68
3.36,7,20,15,4,121.4010911,31.28950553,6.972222222,2.934737035,304.5013889,21.93055556,20.90277778,160
1.344,7,9,17.88461538,5,121.4483666,31.25011402,8.634615385,1.251938002,304.1096154,23,22,137
1.568,7,8,20.43396226,5,121.4063758,31.28916698,18.28301887,3.598128204,302.5603774,23,22,148
5.824,7,36,8.378378378,0,121.4047583,31.29031047,16.81081081,0.84866355,303.9351351,13.87837838,12.93243243,141
1.792,7,9,10.63157895,1,121.4126598,31.22153505,13.21052632,2.744751787,308.2789474,17,15.84210526,63
2.912,7,15,11.7,1,121.4066952,31.26754515,30.85,2.330014975,306.685,16.9,15.7,58
1.344,7,6,12.92857143,2,121.3811029,31.25218086,16.28571429,1.028586329,303.2857143,6.857142857,6.857142857,42
2.688,7,14,10.56097561,3,121.4147696,31.36999932,10.07317073,2.107331976,307.9926829,10.95121951,9.975609756,87
1.792,7,9,12,3,121.4028456,31.29968074,22.81481481,0.888903756,306.2814815,10.96296296,9.888888889,56
1.12,7,6,9.785714286,5,121.407766,31.27176864,18.16666667,0.938110171,303.9119048,6.880952381,6.619047619,91
1.792,7,9,17.9,5,121.4502067,31.24824411,11.42727273,0.737287623,303.6027273,11,10,139
1.344,7,7,20.14285714,5,121.4071709,31.28898355,43.42857143,5.243892542,302.1734694,11,10.97959184,149
2.912,7,16,9.545454545,6,121.4167554,31.28215182,29.60606061,1.006075479,309.1272727,14,13.54545455,65
1.792,7,9,11.16666667,6,121.4463423,31.252795,15.5,0.829644531,308.1277778,14.81481481,13.81481481,105
1.344,7,7,13.87096774,6,121.4200306,31.28292426,20.83870968,2.958079478,306.5064516,14,13,42
1.344,7,6,20.31884058,5,121.4063869,31.29081219,2.289855072,1.201464271,305.7275362,16,15.95652174,141
1.792,7,9,9.347826087,6,121.4356633,31.26418791,23.13043478,1.608710578,304.8434783,11.7826087,11.43478261,44
1.344,7,7,15.125,1,121.3829473,31.25861581,16.34375,1.921889878,307.296875,14,13.9375,81
1.792,7,10,15.76923077,2,121.3985718,31.32575738,50.15384615,4.053861162,303.4153846,14,13.46153846,46
3.136,7,19,11.72727273,3,121.4017969,31.28675251,13.96363636,0.847287629,308.1981818,14.94545455,13.90909091,178
2.24,7,11,10.71666667,4,121.3807844,31.3462503,4.116666667,0.391681567,305.495,10.95,9.983333333,141
2.912,7,15,9.611111111,6,121.4250539,31.27556694,43.38888889,2.73890375,308.5388889,17.22222222,16.27777778,56
1.344,7,8,19.53636364,5,121.4234055,31.27352425,22.60909091,4.040924053,306.9418182,18.63636364,17.99090909,248
3.36,7,13,12.52849741,6,121.4368568,31.26009399,13.52331606,0.85234651,304.9751295,16.78238342,16,393
2.24,7,11,6.97810219,0,121.4076747,31.29184218,3.569343066,0.696365261,302.7532847,12.83941606,12,161
2.24,7,10,19.18095238,5,121.426982,31.27061477,6.466666667,0.608586335,304.9819048,21.88571429,20.8952381,263
1.12,7,7,9.588235294,6,121.4440665,31.25481376,165.5294118,-6.2293968,309.1235294,20,19,42
2.464,7,14,13.75,1,121.418723,31.35301675,10.25,1.1000149,304.7375,15.75,15.75,28
1.568,7,9,16.7,1,121.411061,31.29689867,18.05,0.43834824,303.6866667,17.91666667,17,148
2.016,7,11,16.13157895,3,121.406936,31.28076679,12.55263158,1.515804382,305.9210526,23.86842105,22.84210526,118
1.792,7,8,17.10344828,5,121.4466923,31.25189031,12.20689655,3.524152752,303.6482759,20,19.89655172,68
2.016,7,9,19.61864407,5,121.4245931,31.27236865,38.3220339,1.150014907,303.7779661,20,19.19491525,236
1.568,7,8,9.3125,6,121.4391921,31.26298275,62.875,2.650014919,309.425,21,19.5625,40
3.36,7,16,11.68807339,6,121.4491487,31.24765046,13.96330275,0.610106652,309.0477064,21.52293578,20.83486239,250
2.688,7,15,15.31147541,1,121.3925794,31.14167702,8.344262295,1.845916626,305.2688525,22.91803279,21.8852459,164
0.896,7,6,15.81481481,0,121.4044677,31.28811978,9.111111111,2.007422281,307.9444444,15.85185185,15,99
0.896,7,6,9.5,4,121.3883107,31.30571017,15.83333333,0.758348238,306.7041667,16.91666667,16.875,87
0.896,7,6,9.838709677,6,121.4089631,31.2883851,105.3709677,-1.656436806,304.9870968,20,19,132
2.688,7,15,13.75,6,121.5173461,31.3096721,11.4,0.83501492,310.16,23.45,22.75,55
1.792,7,9,15.87058824,6,121.4104534,31.28708981,0.8,0.647073727,307.6705882,26.77647059,25.75294118,199
2.464,7,17,13.45454545,3,121.3623578,31.33034936,12.5,1.145469487,308.6818182,23.90909091,23,79
2.016,7,12,15.30232558,3,121.4047176,31.29370281,26.90697674,1.597689302,307.5627907,24.86046512,24,134
2.688,7,12,10.82142857,4,121.4080854,31.2918325,27.42857143,2.089300579,304.9964286,23.78571429,23,162
1.344,7,8,14.33333333,4,121.361832,31.378798,0,2.1666816,304.6333333,26,25,16
4.704,7,25,16.28571429,4,121.3822069,31.35317314,56.42857143,5.614300829,302.7857143,28.14285714,26.85714286,75
1.344,7,7,20.64615385,4,121.4065112,31.29024771,31.27692308,3.323091906,297.8523077,29,28,163
1.792,7,9,16.92307692,5,121.4416145,31.26067592,60.38461538,5.523091938,308.3230769,21,20,42
2.912,7,13,19.4516129,5,121.4253633,31.27146968,9.612903226,1.688186934,307.8849462,20.29032258,19.27956989,247
6.72,7,42,9.344827586,6,121.4434961,31.27243303,63.62068966,3.189670188,305.3275862,18.27586207,17.79310345,87
2.016,7,11,14.13793103,6,121.4211388,31.27685048,11.88505747,0.774727545,303.6011494,19.63218391,19,215
2.912,7,19,15,1,121.4036969,31.25101578,12.77777778,1.400014967,305.9333333,18,17.88888889,46
1.344,7,8,10,3,121.4424467,31.27905967,29.83333333,0.98334825,310.3666667,23,22,34
2.464,7,13,10.45454545,3,121.4719475,31.27191591,44.45454545,1.490924022,308.5818182,24,23.36363636,51
2.24,7,12,13.69565217,3,121.4039432,31.264845,33.39130435,1.021754087,306.2086957,26.69565217,26,77
1.344,7,9,17.57647059,5,121.4504451,31.25153886,17.21176471,1.475309028,308.9529412,23,22.91764706,114
1.792,7,9,20.12857143,5,121.4177047,31.28098411,90.6,-0.500461284,308.6209524,24,23.8047619,185
2.24,7,14,11.40277778,0,121.31781,31.20003819,3.069444444,2.611126121,303.6986111,17.94444444,17.94444444,126
3.136,7,17,9.214285714,3,121.468071,31.26603283,46.5,2.247634005,309.4071429,21.19047619,20.61904762,126
1.344,7,6,11.48275862,3,121.5018133,31.27258179,7.931034483,0.83104939,308.462069,22.86206897,22,93
1.792,7,12,12.4,3,121.4535846,31.2851805,18.9,1.83001494,307.27,23.9,23,34
3.584,7,23,8.4375,4,121.4304213,31.3548475,68.1875,2.525014925,304.74375,21.375,21,51
2.464,7,15,10.04761905,4,121.3571518,31.39043819,30.69047619,1.669062612,304.2190476,22,21.95238095,110
2.464,7,15,12.01960784,4,121.3998093,31.30418204,8.745098039,0.807858045,302.9372549,23,22,130
1.12,7,6,17,4,121.4151794,31.28280611,125.6666667,7.400014833,300.6666667,22,21.66666667,26
1.568,7,8,17,5,121.443411,31.257611,54.6,1.2200149,308.66,21,20.4,50
1.792,7,8,19.875,5,121.4232015,31.2740305,0,0.5875149,308.75,21.625,21,188
1.344,7,8,9.151515152,6,121.4406925,31.26132452,47.3030303,1.60910583,307.0484848,20,19.72727273,38
1.568,7,8,10.07407407,6,121.4190447,31.2798673,25.59259259,4.007422393,305.2185185,20.77777778,20,57
1.792,7,8,11,6,121.4398014,31.25972077,59.86363636,2.977287614,304.5772727,21,20.90909091,34
1.12,7,6,14.58536585,6,121.4061771,31.29114472,2.134146341,0.534161245,304.945122,23,22,143
2.464,7,10,12.4875,0,121.4043722,31.29488164,33.925,3.351264994,300.78,24.6,23.6875,169
2.016,7,14,14.94117647,1,121.4089815,31.36260959,35.29411765,2.094132565,308.9058824,23,22.70588235,57
1.568,7,9,16,1,121.4004707,31.32833456,25,1.666681622,308.2666667,24,23.44444444,34
1.12,7,7,10.25,3,121.4278915,31.3022885,62.5,-1.59998505,306.225,23.5,23,23
3.36,7,17,8.964285714,5,121.4387592,31.29216864,42.39285714,4.682157854,309.2928571,23,22.21428571,57
1.792,7,10,10,5,121.4385654,31.28665364,31.63636364,1.022742186,308.1272727,23.54545455,23,35
3.36,7,20,14.5,6,121.411794,31.28638958,21.90540541,2.600014983,305.2608108,20.86486486,20.74324324,199
2.24,7,13,13.64,2,121.3893744,31.229482,27.44,4.004014948,305.292,22,21.88,82
1.568,7,10,14.9,2,121.3915689,31.27620244,52,0.1700149,304.96,22,22,47
1.568,7,9,9.8,3,121.3987528,31.3065254,67,0.88001491,304.02,20.8,20,39
1.344,7,6,10.09090909,3,121.4102865,31.29200091,51.18181818,5.836378491,303.7818182,21.36363636,20.81818182,34
1.568,7,7,11.18181818,3,121.427616,31.27527055,11.45454545,1.663651345,302.9545455,22.81818182,21,58
2.24,7,15,13.96875,3,121.3593548,31.38021603,11.8125,2.065639994,304.665625,26,24.78125,138
1.12,7,6,17.10126582,3,121.4174444,31.28573805,0,0.610141482,300.7189873,26.98734177,25.98734177,134
2.688,7,15,13,4,121.3631015,31.37472421,36.42857143,0.671443479,309.1571429,23,21.21428571,45
5.6,8,31,19.91269841,5,121.2976516,31.35996065,98.26190476,4.922237227,297.4420635,18.47619048,17.51587302,167
4.928,8,28,9,6,121.3640411,31.27831814,445.4285714,22.61430024,304.9857143,19,17.14285714,66
2.688,8,15,16.55882353,0,121.3900991,31.23945116,112.7941176,7.683838527,304.8661765,18.36764706,18,77
3.808,8,22,18.5,0,121.288744,31.36482442,90.83035714,4.66340766,303.6321429,19.83035714,18.88392857,150
4.48,8,28,8.085106383,1,121.3501265,31.29559726,351.6595745,16.21490852,307.8319149,18.68085106,17.55319149,50
7.392,8,36,16.50847458,1,121.3248957,31.31457563,298.1694915,12.99323548,302.0322034,18.52542373,17.57627119,74
6.272,8,35,18.0974026,4,121.2964861,31.35280538,107.487013,6.685079881,302.1422078,15.84415584,15.7987013,200
6.496,8,32,8.574712644,6,121.3515227,31.29665452,327.6666667,12.59656687,307.2977011,17.79310345,17.2183908,74
4.48,8,28,12.57142857,6,121.2836197,31.37255387,56.55462185,6.906737676,303.8058824,19.94117647,18.94117647,170
4.928,8,31,8.375,0,121.359747,31.28986675,387.125,7.15001485,308.35,20.375,19.625,52
6.496,8,35,16.70967742,0,121.1702018,31.2728484,247.5483871,10.30646675,302.3758065,19.83870968,18.85483871,85
2.24,8,12,17.9375,0,121.1958317,31.34644738,283,16.03751523,299.575,20.5,19.625,21
4.256,8,25,9.778846154,1,121.1462165,31.25749001,86.61538462,4.095207267,307.6336538,18.91346154,16.92307692,146
5.152,8,26,18.91489362,1,121.260875,31.37041985,114.6489362,4.811717053,303.8095745,16.91489362,15.88297872,152
4.928,8,30,9.192307692,2,121.3753154,31.27050715,354.9230769,16.75770743,304.7230769,12.73076923,11.46153846,47
7.392,8,36,16.24390244,2,121.3372267,31.30005529,335.8292683,17.06830759,299.8170732,11.90243902,10.92682927,64
5.152,8,30,8.444444444,3,121.3719689,31.27350298,317.1333333,13.26445957,304.5888889,9.977777778,7.733333333,64
1.344,8,8,13.48571429,5,121.4321503,31.22485397,40.31428571,1.754300651,304.8514286,8.485714286,7.628571429,56
1.344,8,8,14.79166667,5,121.4354659,31.1912179,50.38888889,1.609737121,303.8583333,9.819444444,8.833333333,102
8.288,8,47,17.93010753,5,121.3307701,31.31117912,106.5430108,4.484961221,301.6182796,13.56451613,12.52688172,260
4.928,8,25,9.222222222,0,121.2028628,31.33086319,385.8888889,24.75557058,303.7222222,10.66666667,9.777777778,40
4.928,8,26,17.57142857,0,121.2249246,31.34749486,289.4642857,14.19287244,302.5035714,14.57142857,14.39285714,49
2.016,8,12,20.34862385,0,121.1960585,31.41448887,50.36697248,2.54313414,303.1073394,15,14.96330275,130
